"","WN","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20"
"19",465.91723,128.371178403394,-1.89845381864475,14.1526255275688,-3.3236640235704,-1.82396347073533,12.1504355268071,-3.96705838914599,13.4590487352573,2.3784133329831,-5.20059758465492,1.40551883343388,9.12580392009614,15.2449995308744,14.7623257216647,11.8700028631453,8.51362060739693,-3.97229659653787,-1.56377793336039,0.220828562781683,1.2483134313457
"20",467.780899,125.597616328109,-1.8268980936556,14.076039082746,-3.08893607656961,-1.58485585946551,12.5322705141508,-3.77513553524333,13.6289756761182,2.34824202533533,-4.85992355366242,1.31048288779531,9.37305467278336,15.9502297827165,15.3728850593647,11.9128957348257,8.85854181022548,-3.85661487169108,-1.5511093179868,0.241458887142034,1.30409965468917
"21",469.644567,120.737059764351,-1.96416040397025,13.5169559555209,-3.22823933572466,-2.05613256090546,10.6347402551179,-4.04111237673187,13.1648769638253,2.09351721777071,-5.1352500963374,1.13956816486246,8.90743498246858,15.4046506591225,15.0265870929534,11.3452624371535,8.49069383672014,-3.94345932385874,-1.53302265861902,0.258387775630287,1.33944994098351
"22",471.508236,115.678848492506,-2.17863302483917,12.7176532612379,-3.2838836170046,2.24140333324747,11.1572912392875,-4.29956947572389,12.9587931484091,1.63771210950197,-5.98026155937322,0.833950237038438,8.22893595950016,14.4607517217015,15.1644799548922,12.0715533192988,8.86947954619106,-3.7889449595932,-1.54241966531385,0.258553804972437,1.40198556657417
"23",473.371905,111.083481408523,-2.39074287296283,12.348450790847,-3.12611393589574,2.50472451864615,11.286066346995,-4.20233180919728,12.9034170355256,1.57346554962154,-5.62560326102554,0.662362418027661,8.20888410502124,15.0888772888952,15.1669850503123,11.9769671972073,8.88860909502905,-3.65158062206753,-1.53146681890861,0.293405980208683,1.48122944521422
"24",475.235574,106.027095551053,-2.48572306676518,11.7608080313213,-3.19832053864697,2.492227863448,10.7059856205387,-4.24552585013272,12.5380575071027,1.34963087887013,-5.59495336682539,0.503857581431538,7.88565605275563,14.7498334207482,14.9946910271017,11.66434955215,8.71708623025027,-3.63089852465903,-1.49630761034975,0.329269931692131,1.57345289072609
"25",477.099243,102.711881365025,-2.1952262789681,10.9291904349545,-4.07749612789292,-1.39098020831655,10.1803332222988,-5.48383913170763,13.2727763366904,1.38446518009767,-6.28431270719292,0.0513275247398138,5.0547320540656,14.9274176166993,15.93935126665,11.7699184933602,9.20717091220806,-4.04149666049936,-1.57313266017038,0.383926292566616,1.65879219214666
"26",478.962912,99.1497819134998,-2.32226570023025,11.1020307656605,-2.97323535151227,-1.22664653140996,10.5677109707003,-4.16065921901195,12.4089404559718,1.35104166562505,-5.6616896083497,0.171850080383462,7.71940288552781,15.2860836539824,15.8380334396512,11.5850871183683,9.14263315940318,-3.62395581783419,-1.46478962187714,0.407119166797285,1.70274255274222
"27",480.826581,97.881853379579,-2.13214023458613,10.8534179305309,-3.19757692726821,-1.77943889814242,10.6801091771282,-4.47557489613558,18.2063929141386,2.22999454033572,-5.44401283492605,0.230353076263572,7.4736571537088,15.5443259782223,16.3853573823397,11.2194071203794,9.63248992781763,-3.83570740871664,-1.43061255924163,0.498062833132937,2.00560753238192
"28",482.69025,94.1398693461084,-2.01699205075003,10.4373288039054,-3.46018153186638,-1.66371383807101,10.5391817657679,-4.9237862825249,13.4890871770244,1.23567825687449,-5.76300743853811,-0.0163191102478366,5.89127426993877,15.8159694928469,16.9003187966401,11.6567422884918,9.54708475692746,-3.81972975098044,-1.48296164987422,0.534718759308477,2.03912829913324
"29",484.553919,91.4268290713631,-2.08763611228734,10.125481976855,-3.42768253968738,-1.58571632982462,10.4555420342676,-4.90156222752911,13.3053395621108,1.12671073977694,-5.68684987457032,-0.113563738108167,5.75765474554713,15.6686397172957,16.8116011778165,11.5352429059724,9.48124894895026,-3.78605140034821,-1.47547967657198,0.549622368167022,2.07364546480146
"30",486.417588,90.9760710794511,-1.86185280032498,10.0518035365649,-3.5361935255261,-1.91280881248145,10.8263094830193,-5.00301766371694,15.8866981241187,1.51706882711684,-5.5168717605711,-0.174841909500315,5.69603334031298,15.9775867894303,17.702417272925,11.9990342372737,9.90179487244954,-3.87132172362833,-1.46476813955482,0.558211686283724,2.09845624369828
"31",488.281257,89.9469022637526,-1.88116853651705,10.2936281324498,-3.323296613948,-1.42390545140886,11.5133167442225,-4.8027725327136,15.1100405170917,1.58534440770877,-5.13294099703475,-0.280719020842302,5.82689658498617,17.3575343488714,18.0802611172122,12.3699252987909,10.6660575404804,-3.5980875223077,-1.46202774879384,0.580262072132755,2.13931118865825
"32",490.144926,88.0916196482335,-2.05600765571101,10.0593497577039,-3.32895196152478,-1.38637206830546,11.3363503793685,-4.77797804877908,14.9449137597611,1.5384574318634,-5.07842062470546,-0.429542364129183,5.78072564961902,17.2070714889867,17.8478095444069,12.2553075713124,10.5626676689053,-3.55960391372632,-1.46324911181239,0.545984687831782,2.03764811578756
"33",492.008595,89.1953888206202,-1.81975258358816,10.1966807110203,-3.43021198310524,-1.25078139960956,11.8748012165559,-5.00293254197683,18.204075583639,1.98474675510888,-4.97325905627259,-0.41782049619958,5.75045647308671,17.6477206524814,18.9915580527568,13.0685470051243,10.78014746063,-3.72875145616464,-1.47996293916001,0.546481797465755,2.03874975657499
"34",493.872263,89.6165094756375,-2.03465928821264,10.6067844427967,-3.55316424108257,-0.959182446481841,12.3780683070532,-5.35216320658663,18.5456555462435,2.20855874980635,-4.61622208634593,-0.503913832043224,5.18651820745878,19.8293498367864,19.3876474857061,13.4327471924428,11.0778321049698,-3.65376720421499,-1.52664471413601,0.5705193091896,2.0701147640954
"35",495.735932,89.894959724641,-2.11319442411725,10.7086407358173,-3.50217443620725,-0.934774402950401,12.6739119857094,-5.25818009440036,19.6531766191662,2.48907973705131,-4.38654991866255,-0.51750020243673,5.37553559653698,20.4944112442257,19.5148134571082,13.4837383267309,11.2445423741817,-3.61485006675643,-1.529254254331,0.565759981884667,2.05379520523258
"36",497.599601,86.5878895826805,-1.62145346948953,9.73586274921051,-3.96603616347196,-1.28876035165735,11.2571016930115,-5.5708976298111,13.1412121317793,0.844794067385688,-5.64664226586791,-0.58129802817817,3.7799820304606,16.0619053844555,18.930671798805,13.9506329951697,9.98048600992643,-3.90589792684172,-1.5264761205584,0.559074471823436,1.99690609626036
"37",499.46327,89.95639028073,-2.07744146383484,10.9882510559455,-3.40478184095737,-0.685098604893913,12.8213903391764,-5.21273992948124,13.9797156284463,1.57175576882982,-4.5110973947611,-0.490811578998382,5.13191031574002,21.1708497573181,19.8498098791045,14.7567191330262,10.7064703161263,-3.47617982548062,-1.55537608891035,0.596192163436354,2.02029660209813
"38",501.326939,93.9686413387288,-2.41007264459277,12.0449175407453,-3.07008827628626,0.00930280182237037,14.5873442481195,-5.01095196572536,18.2722064843559,2.78955256906413,-3.2869761565414,-0.404826341637784,6.25686382311055,25.4168216078815,20.7882755993293,15.3805024476734,11.6395689255694,-3.20838148678063,-1.58109401818659,0.611504492919901,2.04304933033291
"39",503.190608,90.4324649186177,-1.34002580207157,10.8404228666952,-3.54150643096046,-0.508429332377909,12.7741967396969,-5.06579495559785,10.5263943055221,0.711690157581148,-5.10288465923588,-0.408244164923225,4.76883369475372,18.1808974227214,20.25359842624,15.806791823087,10.4615455154826,-3.59936369317341,-1.52397793730362,0.573831036083239,1.94768548529349
"40",505.054277,94.7704801771004,-1.7429402691054,12.1912992494004,-2.90923255638913,0.567000360582562,15.8132911083837,-4.469100099329,11.5405511018303,1.51748727865258,-3.66831861490876,-0.281787885658427,6.33861774900534,23.5236192956649,21.358434965448,16.939122226549,11.4177604844595,-3.0648341858563,-1.54224213856913,0.613931741535843,1.99135603043338
"41",506.917946,90.3855051551878,-1.17543081726136,9.87230502499642,-4.28652540909121,-0.764314577852091,11.5702717738727,-5.52908089885499,14.3878013311702,1.04768414454107,-6.00442330116879,-0.414976388541884,3.57550653855534,13.4255166170058,18.676718379408,14.981939956162,10.012037380443,-4.06783589014963,-1.49578755356515,0.524103824649939,1.93205180941695
"42",508.781615,95.170696131246,-1.71552717588387,12.0749472099857,-3.15749162326991,1.00334309868679,14.2707321712371,-4.57670237593785,9.89124605343142,1.30539612126617,-4.51872494361286,-0.247891335685949,5.76955868125158,20.1452272673504,19.8093612022262,18.2859306564521,10.8483536197135,-3.12341797675072,-1.51567771846144,0.605840812560771,1.95069603394301
"43",510.645284,99.6345379131394,-2.10475908713565,13.4522083569641,-2.56581001574726,1.73131061937138,16.3260912474703,-4.07979011475399,10.8404611854078,2.09918940774641,-3.29299438743954,-0.0971075598170191,7.24252790518297,25.3928019976733,20.8365145494023,19.2325160440057,11.6766597895574,-2.66915961976123,-1.54115154785049,0.645439294612065,1.98793684234959
"44",512.508953,96.5019595732514,-1.24872243386118,11.6401271392296,-3.68348126297645,0.474140460120249,13.5400223261158,-4.83869784892794,13.2701234521551,1.48724484062182,-4.95683216596306,-0.124516924503168,5.12895763544519,16.987660279868,19.4296352415773,16.6960710350795,10.6399874562588,-3.59961390207855,-1.49246115299843,0.54481656713451,1.91714910735417
"45",514.372622,101.468304464776,-1.68272909026354,13.4217493195068,-2.86400667602018,2.81833622339673,16.3849035990536,-4.17106656628901,10.2499813337163,1.9297131555706,-3.64862228912624,-0.0484348553084626,6.56498871907021,22.4345683169186,20.4891258754083,20.9865607145351,11.6022680642655,-2.75271918134127,-1.53319800939523,0.622482210322985,1.93273082182098
"46",516.23629,104.584423618528,-1.73791143806189,14.1685995927229,-2.56077391162264,4.39612554298461,18.0394114227341,-3.83941631909061,10.874103248062,2.2980963918512,-2.91123458438909,0.134365096650165,7.27353316880681,24.9408096883764,21.1541721919706,21.7170943785338,12.1711801711976,-2.48808329943618,-1.54377120205156,0.667116273852217,2.04516516405852
"47",518.099959,102.144840799951,-1.04846956029433,12.7806529208559,-3.27651856782049,3.38784641007713,16.0589003029367,-4.1966504151255,10.0960835443217,1.48753612982614,-4.06780323829962,0.112232087349077,5.75921856709335,18.7326164577679,20.0781712030013,20.2664907622728,11.3840999995061,-3.04814941608261,-1.50825411169164,0.603297426071366,1.98135268776793
"48",519.963628,105.967325290284,-1.27342315969617,13.7629425133866,-2.71357331577845,5.21997081557548,20.3371526302792,-3.45427497785405,10.8370819101958,2.13408123571179,-2.67783067387251,0.16940623932001,6.97522171226418,22.2429454158882,20.9850497219592,22.2514683426945,12.3840886934825,-2.48477773970195,-1.52049122974795,0.625176874443217,1.99855737571884
"49",521.827297,103.628304634538,-0.6324440854341,12.554478934259,-3.44510207750887,4.48538003469341,16.8551586046194,-4.1504544049665,9.91969446257091,1.29578941928502,-4.1674790276959,0.204346846141493,5.25379626962164,16.3525042916566,19.91595697988,21.1360857304324,11.4031697648402,-3.11866706970284,-1.50865476824817,0.59816315743698,2.00865761664679
"50",523.690966,105.959539918694,-0.854753710835386,13.2090906028949,-3.12463637504848,4.81420205749343,17.7218357804108,-3.90666316157405,10.3824331213919,1.69579278347763,-3.57680996115071,0.275869911081131,6.09597370298942,19.0005849085511,20.4085308309395,21.6220409283895,11.8072050780788,-2.88401773383338,-1.52163297590958,0.614092244223558,2.01562411968438
"51",525.554635,108.353132498745,-1.08540047658318,14.022489312162,-2.70386812565693,5.53751151976405,19.7361177734142,-3.44078680190519,10.9993498693069,2.1913282550054,-2.62758392697474,0.359897443930165,7.08667569945255,22.3341145777856,21.1108201569524,22.3391590546733,12.4218180463387,-2.5336369779641,-1.52746282700945,0.643884753998122,2.06385453845234
"52",527.418304,102.03916374617,-2.06820433199089,12.5959113788237,-3.23042872404542,11.3216126842914,18.8541589990747,-3.50711252351073,10.1659020660528,1.85606473374731,-2.6352149928114,0.125702115518707,5.71806317761917,17.5551260185225,16.7973302712556,22.1510566191893,11.5539369795727,-2.22520381729399,-1.48163937648022,0.609910007190498,2.10801962585227
"53",529.281973,104.915410098346,-2.45885402927751,13.566765083945,-2.20816749373732,14.6656772056641,28.3663080456045,-1.65413547116985,11.4767681168225,2.74495158726754,0.27288278965632,0.137075034566768,8.18749413559704,23.0474104410259,18.2829988478107,24.3705657141727,13.303528595405,-1.13236472222478,-1.42711721244799,0.639282484405343,2.18335883970329
"54",531.145642,101.074285665751,-2.98517988444136,13.0995552906473,-2.63921550439183,12.3048308518864,20.9154176822992,-2.65369228922449,10.5350040822469,2.45618487653637,-1.20009317064706,-0.215257972782645,7.28238717025829,21.5773353888012,16.8910819999471,22.7188474274365,12.0313922045206,-1.61587950970109,-1.49103640267966,0.490255975399748,1.73046771670652
"55",533.009311,95.5975170017785,-2.5096297659095,11.771483800772,-2.88272193842864,15.1588162446931,20.2432922255876,-2.14804228696385,10.6915062935784,1.86150527626126,0.776845828205831,-0.205358776399411,6.70222277448945,18.8578942928764,16.1756266823408,20.1361030126831,11.9214230445521,-1.61805606985876,-1.45994046558041,0.425990718371039,1.72490365508361
"56",534.87298,96.7143618185532,-2.89905998784924,12.7341376993488,-2.05390051369379,17.59169130424,24.8845284131833,-1.14447637840029,11.2497775142976,2.56680384831316,2.5684949073791,-0.238057380002431,8.32715678062846,23.1495597246351,17.1720327368558,22.8597475886469,13.0648453333022,-0.827035236783425,-1.44799900267735,0.482439563907897,1.80551212269355
"57",536.736649,90.5097283661135,-2.69090545463955,11.2968170777446,-2.565939377964,2.13035700379177,18.3935698583628,-1.57116658268455,10.9513693761354,1.88654919489674,0.362967517362936,-0.208608679177947,8.46434917634925,21.1346096959038,16.1550654818941,12.1636513955565,10.8194344148229,-2.21630372302462,-1.32455646133953,0.402655802476328,1.67420763513482
"58",538.600317,91.3571258773433,-2.78449844736929,11.1708764682832,-1.89324986259788,8.84133724008732,32.1470956358629,0.181489747153778,11.2437337720451,2.41940417633357,1.54480158916228,-0.63757572600191,9.32366399361198,21.7944612114032,17.6116789959809,19.3567651872716,13.3512149843344,-0.915656987042617,-1.25491983911112,0.446993039162692,1.78416284376207
"59",540.463986,88.4851196609001,-3.14911204368571,11.4463805718374,-2.1285048830681,5.25579140096462,21.2470558126564,-1.39170594533182,10.5244455572423,2.286755153905,-0.317490047588327,-0.617948151341153,8.42121309307521,22.8853529492325,16.9429371817574,17.3197838596529,12.0391378831067,-1.58893467448907,-1.35030789370545,0.487012082678279,1.77795643511925
"60",542.327655,85.2780064276359,-2.70019795386094,10.6827778733095,-2.33352784003926,1.05499842578992,19.1648820315578,-1.79847333391421,10.696269081018,1.5826299806172,-1.71462710097808,-0.615960254518089,8.31818336582275,22.2489542584314,18.0593533428242,12.7606525332946,11.5251894099896,-2.25932477771925,-1.32138398961348,0.451298808852683,1.7761602082201
"61",544.191324,82.7660708305981,-2.42044147694277,9.69079629952875,-2.46818728914836,3.88614480213063,26.2686922082269,-0.99037487942755,11.4649362745322,1.68928552891896,-0.377985920370862,-0.987892595709101,7.57927570850372,21.6682996971945,18.6990417279054,14.1492686082199,13.2917480341501,-1.71928025627837,-1.2810977222147,0.444850463058918,1.85274801009455
"62",546.054993,80.0538545222948,-2.66092660701505,9.99291363638862,-2.45075039300875,0.300251008811488,15.708585419871,-2.40568370126476,10.6351462535823,1.42675905225067,-2.34513496525388,-0.868356971926155,7.5351373030771,21.6520482589744,17.9305057237724,12.0157956387927,11.8992755788645,-2.3586957641872,-1.33041848313981,0.488057603805944,1.87463140639902
"63",547.918662,78.5844638853467,-2.25585604064575,9.69955543741997,-2.40391489607049,0.107328467212143,16.1758191521439,-2.19124423391912,11.1461276284366,1.5030809960626,-2.20146461115221,-1.0130854425111,7.54761111370917,21.8725291587726,18.8392034775492,11.6106030482187,13.1217134581915,-2.24516967673934,-1.30218003951676,0.485479446424915,1.90930262329679
"64",549.782331,77.2952598262619,-2.29881747058696,9.32672471544491,-2.19881091646886,2.47249640256773,22.7181265415886,-1.23282713724269,11.707989825757,1.66156331836906,-0.685578540169874,-1.179083353481,7.86839266764042,22.6969894811194,19.3832594764929,12.8633211503711,14.0236307798768,-1.71690010742775,-1.26064834285676,0.49154455097262,1.96915246211362
"65",551.646,73.7900443061649,-2.23987160241004,8.83188093565462,-2.68525504781045,-1.51140025991174,14.5194140641803,-2.65204864120203,11.1213657443302,1.08249479861003,-2.61914390473271,-1.09745942224725,6.74397128970328,21.1618812447847,18.6137271331881,9.25723913844833,12.6383115710128,-2.54761480918723,-1.29166388161642,0.521900812409267,2.05357928718549
"66",553.509669,70.9697647887576,-1.91571150797234,7.91352832277847,-3.14153919609642,-1.99482757199699,13.2838645212304,-3.16705883373864,11.6061646802884,0.50422214764069,-3.39550360379494,-1.10172785740406,5.6718590454652,17.5967639288791,18.4754668051473,9.15165373803373,11.3021013914259,-3.0844650641932,-1.30008056246832,0.505606186159339,2.03281419333246
"67",555.373338,71.339187487915,-2.26125233597461,8.5458098365239,-2.58516984527672,-0.649057419467622,16.8688751149786,-2.43856249276296,10.7847847169737,0.757578707454614,-2.04438347276105,-1.13213475529876,6.73330094178874,21.2935452468988,19.2132300121674,10.1996620785886,12.0051155652651,-2.51706748335693,-1.294560762414,0.543733748511206,2.08685467211233
"68",557.237007,65.5024772252274,-1.527853598488,6.67959692091588,-3.50299405096387,-3.09303048484286,11.7420436788954,-3.40603309678142,9.42136917973881,-0.427866236253528,-4.21572515767518,-1.17644037467775,4.46358589364686,13.7896584462244,17.7681986524524,7.8906043859882,10.5346253156842,-3.41209306047584,-1.26431094918104,0.529444362001616,2.14337505207152
"69",559.100676,68.0856186214951,-1.62671265344766,7.66551002957431,-2.91053210275783,-2.52543254674767,13.5513743460776,-3.04745448543141,10.6191955604288,0.140910445840371,-3.00811175202213,-1.12168182829839,5.76749091478665,19.0821618498766,19.8449097474095,8.72423478147585,11.5311187511562,-3.06844791635076,-1.30688188867357,0.565815616952335,2.17150491706757
"70",560.964345,68.3632538484193,-1.48178247891285,7.88533182712889,-2.96501770463295,-2.34877107189451,14.0242210031814,-3.28663661066953,10.9308532767426,0.227187760285422,-2.79568759982908,-0.980920845460697,5.34733739615258,20.6684987656665,20.5058249285624,9.00344455339207,11.8485022294011,-3.05684153020178,-1.31401880088302,0.688363392539312,2.48891445638041
"71",562.828013,65.4697402051728,-0.82003489204671,6.58662502965319,-3.63930047602957,-2.98592540701683,12.7706136552967,-3.7228740714523,14.6040663796825,0.193680812595504,-3.28328255635601,-1.06194795694362,4.01350230101484,15.8077996917671,20.2094710953136,7.87562280987572,11.5677785940469,-3.62776228957416,-1.29059128900906,0.636575346788289,2.47655566781008
"72",564.691682,63.3362489080676,-0.970142191236238,6.12767890454123,-3.63068809277304,-2.94703029412073,12.6803142614993,-3.70337963523185,10.7812959189304,-0.456577805444359,-3.31787514536443,-1.1800162380019,3.59867683980048,16.331497150954,20.11504205399,8.04360400369059,11.3339890800643,-3.48884433428648,-1.31356022650692,0.663432364002319,2.48522691646449
"73",566.555351,64.7029432358887,-0.0818997831410485,6.40892576386384,-3.47740426611409,-2.97859405601646,13.2541715816224,-3.82472213030278,11.1229132269448,-0.585476633037498,-3.44046252712999,-0.572193566250665,3.32428700947172,16.6971151169631,21.3000939197561,8.26488421270282,11.7210287857609,-3.6372961600032,-1.27890601020068,0.958543013388996,3.30649935607597
"74",568.41902,61.7338719641293,0.183258368876752,5.73338574294218,-3.69054020275746,-2.82174044227034,12.7954049185946,-3.54605166915939,12.5341709838877,-0.481699105659508,-2.03234639066445,-0.572946548091694,2.82609063807301,14.4051883208295,20.3354903693144,7.64551435843298,11.5092892705019,-3.67530507152208,-1.24950041588832,0.94281278261076,3.3201196674467
"75",570.282689,60.0675864615416,0.193277446345965,5.39253847970445,-3.75115273209087,-2.8324739046048,12.6167440741794,-3.42818580726839,10.9473810792115,-0.786942055725243,-2.09048176055924,-0.630436487693447,2.39553262955425,14.1551118906244,20.2050291778637,7.63130600381066,11.3479898486574,-3.66055990381054,-1.25527947723101,0.952642725608994,3.33022992482278
"76",572.146358,60.6470696114334,0.0674240111930683,5.21431118666252,-4.03737168095613,-2.55066795607271,13.3977011768383,-3.79523067898567,17.983022853086,0.359271829180776,-1.71763599297312,-0.774357515450173,2.31455085770532,14.1108015664848,20.3842445386766,7.42339385231032,11.9147458430642,-3.82064097360375,-1.26072599062326,0.899241799554676,3.26902451246135
"77",574.010027,58.5144215352277,-0.055773427193038,5.16155972611351,-3.69746439687729,-2.6281083850201,13.2546128078557,-3.47138523830546,10.6993842070136,-0.802780302457461,-2.26135806340293,-0.838224985329614,2.47123708683473,14.5927670741473,20.2272317947113,7.75184082229082,11.6209188997375,-3.52419591560493,-1.25474613432375,0.9328931015773,3.26748778675453
"78",575.873696,57.6738144880429,-0.0423585663124276,4.96196785470284,-3.82987637790212,-2.55767010006394,13.3085179411399,-3.50455771442961,10.6519490422471,-0.841816972495447,-2.25473193980996,-0.892096531685646,2.00454861896527,14.476663917443,20.2058737313959,7.7549832405396,11.6185191506311,-3.55298198295035,-1.26432333743275,0.936462646045321,3.27971636469518
"79",577.737365,57.5057477175705,-0.544012893617596,4.7569814662122,-4.02197875623332,-2.61370552343937,13.3206234134094,-3.79316541924308,15.5027411024944,0.00743129470009635,-2.45971426310663,-1.2487424466155,2.08129593934872,14.6500661618979,20.0551405998914,7.38082517498619,11.8750875569968,-3.65752172020378,-1.29555157615037,0.788566771802995,2.92412748251064
